satellite_count,task_data_mb,task_gen_rate,task_arrival_offered_mb,offered_load_mb,load_factor,repeat,repeat_count,eval_repeats,method_id,label,activation,candidate_graph,matcher,use_topk,sense_active_count,comm_active_count,activation_ratio,delivery_ratio,delivery_ratio_offered,delivered_mb,generated_mb,dropped_mb,packet_loss_rate,actual_forward_participation_ratio,avg_delivery_latency_s,online_scheduling_time_s,simulation_runtime_s,activation_runtime_s,total_runtime_s,utility,color,row_type,statistic,delivery_ratio_std,delivery_ratio_q25,delivery_ratio_q75,delivery_ratio_offered_std,delivery_ratio_offered_q25,delivery_ratio_offered_q75,online_scheduling_time_s_std,online_scheduling_time_s_q25,online_scheduling_time_s_q75,total_runtime_s_std,total_runtime_s_q25,total_runtime_s_q75,activation_ratio_std,activation_ratio_q25,activation_ratio_q75,actual_forward_participation_ratio_std,actual_forward_participation_ratio_q25,actual_forward_participation_ratio_q75,avg_delivery_latency_s_std,avg_delivery_latency_s_q25,avg_delivery_latency_s_q75,packet_loss_rate_std,packet_loss_rate_q25,packet_loss_rate_q75,utility_std,utility_q25,utility_q75
10000,30000.0,150.0,1655700.0,30000.0,1.5,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,819.0,3868.0,0.3868,1.0,1.0,30000.0,30000.0,0.0,0.0,0.0026,253.0,0.007240399951115251,0.02498330012895167,16.517781999893486,16.542765300022438,255000.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,35000.0,175.0,1918400.0,35000.0,1.75,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,802.0,3512.0,0.3512,0.9999999999999998,0.9999999999999998,34999.99999999999,35000.0,0.0,0.0,0.0028,183.00000000000003,0.017395998584106565,0.03515830007381737,22.10620170016773,22.141360000241548,297499.99999999994,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,35000.0,175.0,1918400.0,35000.0,1.75,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,893.0,3605.0,0.3605,1.0,1.0,35000.0,35000.0,0.0,0.0,0.0034,327.0,0.00802599685266614,0.025278900051489472,16.742762699956074,16.768041600007564,297500.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,40000.0,200.0,2202700.0,40000.0,2.0,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,812.0,3484.0,0.3484,1.0,1.0,40000.0,40000.0,0.0,0.0,0.003,179.25,0.016845999751240015,0.03306820010766387,23.062240300001577,23.09530850010924,340000.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,40000.0,200.0,2202700.0,40000.0,2.0,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1310.0,4740.0,0.474,1.0,1.0,40000.0,40000.0,0.0,0.0,0.0031,315.375,0.008785099955275655,0.02667040005326271,16.819921399932355,16.846591799985617,340000.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,45000.0,225.0,2448400.0,45000.0,2.25,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,822.0,3400.0,0.34,1.0,1.0,45000.0,45000.0,0.0,0.0,0.0032,134.44444444444446,0.017657899064943194,0.033606400014832616,22.976213099900633,23.009819499915466,382500.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,45000.0,225.0,2448400.0,45000.0,2.25,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,955.0,4144.0,0.4144,1.0,1.0,45000.0,45000.0,0.0,0.0,0.0034,323.3333333333333,0.0093718022108078,0.027058499865233898,16.881371999857947,16.90843049972318,382500.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,50000.0,250.0,2760200.0,50000.0,2.5,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,833.0,3129.0,0.3129,1.0,1.0,50000.0,50000.0,0.0,0.0,0.0025,180.0,0.013627397827804089,0.029026600066572428,22.79710919992067,22.82613579998724,425000.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,50000.0,250.0,2760200.0,50000.0,2.5,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,944.0,4056.0,0.4056,1.0,1.0,50000.0,50000.0,0.0,0.0,0.0032,240.0,0.008506297832354903,0.026065499987453222,16.980391199933365,17.006456699920818,425000.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,55000.0,275.0,3010200.0,55000.0,2.75,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,824.0,3301.0,0.3301,1.0,1.0,55000.0,55000.0,0.0,0.0,0.0037,111.81818181818181,0.02034339844249189,0.03749940008856356,25.639671199955046,25.67717060004361,467500.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,55000.0,275.0,3010200.0,55000.0,2.75,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1261.0,4825.0,0.4825,0.9818181818181818,0.9818181818181818,54000.0,55000.0,1000.0,0.01818181818181818,0.0044,206.94444444444446,0.010143101215362549,0.02863619988784194,18.28366359998472,18.312299799872562,459000.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,60000.0,300.0,3261500.0,60000.0,3.0,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,887.0,3568.0,0.3568,1.0,1.0,60000.0,60000.0,0.0,0.0,0.0037,147.625,0.01807369920425117,0.0352636999450624,25.504831100115553,25.540094800060615,510000.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,60000.0,300.0,3261500.0,60000.0,3.0,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1085.0,4680.0,0.468,0.9666666666666667,0.9666666666666667,58000.0,60000.0,2000.0,0.03333333333333333,0.0054,318.1034482758621,0.011472899233922362,0.030293700052425265,18.223111799918115,18.25340549997054,493000.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,65000.0,325.0,3568400.0,65000.0,3.25,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,1161.0,4825.0,0.4825,1.0,1.0,65000.0,65000.0,0.0,0.0,0.0041,138.46153846153845,0.02503459993749857,0.04415930015966296,26.61325310007669,26.657412400236353,552500.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,65000.0,325.0,3568400.0,65000.0,3.25,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1022.0,3892.0,0.3892,0.8769230769230769,0.8769230769230769,57000.0,65000.0,8000.0,0.12307692307692308,0.0048,189.82456140350877,0.011607699329033494,0.02914589992724359,19.03478609980084,19.063931999728084,484500.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,70000.0,350.0,3845200.0,70000.0,3.5,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,1071.0,4282.0,0.4282,1.0,1.0,70000.0,70000.0,0.0,0.0,0.0036,109.28571428571429,0.019608899718150496,0.03723090002313256,26.702755299862474,26.739986199885607,595000.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,70000.0,350.0,3845200.0,70000.0,3.5,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,963.0,4388.0,0.4388,0.9,0.9,63000.0,70000.0,7000.0,0.1,0.0049,223.8095238095238,0.011006800690665841,0.029701500199735165,18.88337210007012,18.913073600269854,535500.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,75000.0,375.0,4081400.0,75000.0,3.75,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,946.0,3986.0,0.3986,1.0,1.0,75000.0,75000.0,0.0,0.0,0.004,130.0,0.01966050104238093,0.037027700105682015,27.23141080001369,27.268438500119373,637500.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,75000.0,375.0,4081400.0,75000.0,3.75,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1158.0,4431.0,0.4431,0.9,0.9,67500.0,75000.0,7500.0,0.1,0.0056,207.40740740740742,0.012346198782324791,0.031807699939236045,18.962853899924085,18.99466159986332,573750.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,80000.0,400.0,4410400.0,80000.0,4.0,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,932.0,4158.0,0.4158,1.0,1.0,80000.0,80000.0,0.0,0.0,0.005,165.9375,0.023484101053327322,0.04104660009033978,28.634214300196618,28.675260900286958,680000.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,80000.0,400.0,4410400.0,80000.0,4.0,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1171.0,4418.0,0.4418,0.8625,0.8625,69000.0,80000.0,11000.0,0.1375,0.006,254.34782608695653,0.01220760028809309,0.030357900075614452,19.66268440010026,19.693042300175875,586500.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,20000.0,100.0,1114400.0,20000.0,1.0,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,1627.0,6872.0,0.3436,1.0,1.0,20000.0,20000.0,0.0,0.0,0.0014,182.625,0.021413202863186598,0.053261599969118834,37.80674110003747,37.86000270000659,170000.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,20000.0,100.0,1114400.0,20000.0,1.0,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1658.0,7212.0,0.3606,0.95,0.95,19000.0,20000.0,1000.0,0.05,0.00115,244.73684210526315,0.010024199029430747,0.0415888000279665,27.6998044999782,27.741393300006166,161500.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,25000.0,125.0,1378300.0,25000.0,1.25,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,1666.0,6241.0,0.31205,1.0,1.0,25000.0,25000.0,0.0,0.0,0.00245,212.4,0.032833999022841454,0.06176530010998249,37.96090480010025,38.022670100210235,212500.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,25000.0,125.0,1378300.0,25000.0,1.25,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1800.0,8327.0,0.41635,0.98,0.98,24500.0,25000.0,500.0,0.02,0.00155,310.2040816326531,0.009613698348402977,0.04120940016582608,27.828344400040805,27.86955380020663,208250.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,30000.0,150.0,1655700.0,30000.0,1.5,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,1665.0,6842.0,0.3421,1.0,1.0,30000.0,30000.0,0.0,0.0,0.00145,135.5,0.023984499275684357,0.053659999975934625,38.653049800079316,38.70670980005525,255000.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,30000.0,150.0,1655700.0,30000.0,1.5,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1658.0,6900.0,0.345,0.9366666666666666,0.9366666666666666,28100.0,30000.0,1900.0,0.06333333333333334,0.0018,269.0391459074733,0.011592800030484796,0.0437409000005573,28.293562799924985,28.337303699925542,238850.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,35000.0,175.0,1918400.0,35000.0,1.75,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,1666.0,6256.0,0.3128,1.0,1.0,35000.0,35000.0,0.0,0.0,0.00155,214.28571428571428,0.02419640007428825,0.0542514999397099,38.995174299925566,39.049425799865276,297500.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,35000.0,175.0,1918400.0,35000.0,1.75,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,2018.0,7566.0,0.3783,0.9619047619047618,0.9619047619047618,33666.666666666664,35000.0,1333.3333333333333,0.03809523809523809,0.00205,266.9554455445545,0.012130300048738718,0.04353370005264878,28.743029800010845,28.786563500063494,286166.6666666666,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,40000.0,200.0,2202700.0,40000.0,2.0,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,1666.0,6252.0,0.3126,1.0,1.0,40000.0,40000.0,0.0,0.0,0.0018,206.25,0.026919000083580613,0.05600049998611212,39.9046203000471,39.96062080003321,340000.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,40000.0,200.0,2202700.0,40000.0,2.0,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,2190.0,8262.0,0.4131,1.0,1.0,40000.0,40000.0,0.0,0.0,0.0018,255.0,0.010005298303440213,0.04282420012168586,28.463310200022534,28.50613440014422,340000.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,45000.0,225.0,2448400.0,45000.0,2.25,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,1653.0,6849.0,0.34245,1.0,1.0,45000.0,45000.0,0.0,0.0,0.00175,250.0,0.02775530074723065,0.05696640000678599,40.11558260000311,40.172549000009894,382500.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,45000.0,225.0,2448400.0,45000.0,2.25,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1688.0,7857.0,0.39285,0.9111111111111111,0.9111111111111111,41000.0,45000.0,4000.0,0.08888888888888889,0.0017,292.6829268292683,0.010686701396480203,0.041623600060120225,28.67262029997073,28.71424390003085,348500.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,50000.0,250.0,2760200.0,50000.0,2.5,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,1645.0,6791.0,0.33955,1.0,1.0,50000.0,50000.0,0.0,0.0,0.0022,171.48,0.02844279888086021,0.05809410009533167,40.0967850999441,40.15487920003943,425000.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,50000.0,250.0,2760200.0,50000.0,2.5,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1766.0,7030.0,0.3515,1.0,1.0,50000.0,50000.0,0.0,0.0,0.0017,320.55,0.01061940030194819,0.04168240004219115,28.281989800045267,28.323672200087458,425000.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,55000.0,275.0,3010200.0,55000.0,2.75,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,1698.0,7492.0,0.3746,1.0,1.0,55000.0,55000.0,0.0,0.0,0.00215,182.45454545454547,0.0342060006223619,0.06550800008699298,43.566967900143936,43.63247590023093,467500.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,55000.0,275.0,3010200.0,55000.0,2.75,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1778.0,7778.0,0.3889,0.8909090909090909,0.8909090909090909,49000.0,55000.0,6000.0,0.10909090909090909,0.00225,241.83673469387756,0.013686600606888533,0.045641800155863166,29.572122799931094,29.617764600086957,416500.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,60000.0,300.0,3261500.0,60000.0,3.0,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,1708.0,7136.0,0.3568,1.0,1.0,60000.0,60000.0,0.0,0.0,0.0021,175.0,0.030663299839943647,0.06080470001325011,43.06818959978409,43.12899429979734,510000.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,60000.0,300.0,3261500.0,60000.0,3.0,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1727.0,7222.0,0.3611,0.8833333333333333,0.8833333333333333,53000.0,60000.0,7000.0,0.11666666666666667,0.0023,241.9811320754717,0.012996400473639369,0.0448702999856323,29.583682499825954,29.628552799811587,450500.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,65000.0,325.0,3568400.0,65000.0,3.25,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,1681.0,6631.0,0.33155,1.0,1.0,65000.0,65000.0,0.0,0.0,0.0024,155.76923076923077,0.032119799638167024,0.0628923000767827,44.11004579998553,44.17293810006231,552500.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,65000.0,325.0,3568400.0,65000.0,3.25,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1692.0,7230.0,0.3615,0.9056410256410257,0.9056410256410257,58866.66666666667,65000.0,6133.333333333334,0.09435897435897436,0.00285,273.49943374858435,0.014941699104383588,0.04615309997461736,29.94271140010096,29.98886450007558,500366.6666666667,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,70000.0,350.0,3845200.0,70000.0,3.5,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,1690.0,6758.0,0.3379,1.0,1.0,70000.0,70000.0,0.0,0.0,0.00245,132.85714285714286,0.03330000024288893,0.06298659997992218,44.300014700042084,44.363001300022006,595000.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,70000.0,350.0,3845200.0,70000.0,3.5,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1626.0,7115.0,0.35575,0.9285714285714287,0.9285714285714287,65000.00000000001,70000.0,5000.0,0.07142857142857142,0.00245,246.9230769230769,0.012170500587671995,0.04276990005746484,30.122318899957463,30.165088800014928,552500.0000000001,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,75000.0,375.0,4081400.0,75000.0,3.75,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,1673.0,6436.0,0.3218,1.0,1.0,75000.0,75000.0,0.0,0.0,0.00195,160.0,0.02884509996511042,0.05743000004440546,44.02290360000916,44.080333600053564,637500.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,75000.0,375.0,4081400.0,75000.0,3.75,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1639.0,6747.0,0.33735,0.8666666666666667,0.8666666666666667,65000.0,75000.0,10000.0,0.13333333333333333,0.00245,250.0,0.012480400269851089,0.04255999997258186,29.697741999989375,29.740301999961957,552500.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,80000.0,400.0,4410400.0,80000.0,4.0,1,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,NSGA-III,Full Graph,Hungarian,False,2177.0,8378.0,0.4189,0.9875,0.9875,79000.0,80000.0,1000.0,0.0125,0.00285,174.68354430379748,0.04096190049313009,0.07394179981201887,46.57268669991754,46.64662849972956,671500.0,#E6AB02,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,80000.0,400.0,4410400.0,80000.0,4.0,1,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,NSGA-III,Top-K Graph,Hungarian,True,1620.0,7557.0,0.37785,0.8625,0.8625,69000.0,80000.0,11000.0,0.1375,0.00305,208.69565217391303,0.015228200005367398,0.04867169982753694,30.747042499948293,30.79571419977583,586500.0,#1F78B4,repeat,repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,20000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3444,1.0,1.0,,,,0.0,0.0092,289.5,0.008092300267890096,,,8.980046600103378,170000.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.008092300267890096,0.008092300267890096,0.0,8.980046600103378,8.980046600103378,0.0,0.3444,0.3444,0.0,0.0092,0.0092,0.0,289.5,289.5,0.0,0.0,0.0,0.0,170000.0,170000.0
2500,20000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.3624,0.975,0.975,,,,0.025,0.006,115.38461538461539,0.0043903018813580275,,,7.722996700089425,165750.0,#1F78B4,aggregate,single,0.0,0.975,0.975,0.0,0.975,0.975,0.0,0.0043903018813580275,0.0043903018813580275,0.0,7.722996700089425,7.722996700089425,0.0,0.3624,0.3624,0.0,0.006,0.006,0.0,115.38461538461539,115.38461538461539,0.0,0.025,0.025,0.0,165750.0,165750.0
5000,20000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3492,1.0,1.0,,,,0.0,0.0036,93.375,0.008082299958914518,,,13.589634699979797,170000.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.008082299958914518,0.008082299958914518,0.0,13.589634699979797,13.589634699979797,0.0,0.3492,0.3492,0.0,0.0036,0.0036,0.0,93.375,93.375,0.0,0.0,0.0,0.0,170000.0,170000.0
5000,20000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.3566,1.0,1.0,,,,0.0,0.0046,223.5,0.0058370004408061504,,,10.758131499867886,170000.0,#1F78B4,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0058370004408061504,0.0058370004408061504,0.0,10.758131499867886,10.758131499867886,0.0,0.3566,0.3566,0.0,0.0046,0.0046,0.0,223.5,223.5,0.0,0.0,0.0,0.0,170000.0,170000.0
10000,20000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3108,1.0,1.0,,,,0.0,0.0027,257.25,0.013932099333032966,,,21.16097900015302,170000.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.013932099333032966,0.013932099333032966,0.0,21.16097900015302,21.16097900015302,0.0,0.3108,0.3108,0.0,0.0027,0.0027,0.0,257.25,257.25,0.0,0.0,0.0,0.0,170000.0,170000.0
10000,20000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.4188,1.0,1.0,,,,0.0,0.0027,248.25,0.0070178997702896595,,,16.13290229998529,170000.0,#1F78B4,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0070178997702896595,0.0070178997702896595,0.0,16.13290229998529,16.13290229998529,0.0,0.4188,0.4188,0.0,0.0027,0.0027,0.0,248.25,248.25,0.0,0.0,0.0,0.0,170000.0,170000.0
20000,20000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3436,1.0,1.0,,,,0.0,0.0014,182.625,0.021413202863186598,,,37.86000270000659,170000.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.021413202863186598,0.021413202863186598,0.0,37.86000270000659,37.86000270000659,0.0,0.3436,0.3436,0.0,0.0014,0.0014,0.0,182.625,182.625,0.0,0.0,0.0,0.0,170000.0,170000.0
20000,20000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.3606,0.95,0.95,,,,0.05,0.00115,244.73684210526315,0.010024199029430747,,,27.741393300006166,161500.0,#1F78B4,aggregate,single,0.0,0.95,0.95,0.0,0.95,0.95,0.0,0.010024199029430747,0.010024199029430747,0.0,27.741393300006166,27.741393300006166,0.0,0.3606,0.3606,0.0,0.00115,0.00115,0.0,244.73684210526315,244.73684210526315,0.0,0.05,0.05,0.0,161500.0,161500.0
2500,25000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3244,1.0,1.0,,,,0.0,0.0108,366.6,0.00933519983664155,,,9.134073599707335,212500.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.00933519983664155,0.00933519983664155,0.0,9.134073599707335,9.134073599707335,0.0,0.3244,0.3244,0.0,0.0108,0.0108,0.0,366.6,366.6,0.0,0.0,0.0,0.0,212500.0,212500.0
2500,25000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.3104,0.968,0.968,,,,0.032,0.008,119.00826446280992,0.004859300330281258,,,7.849730199901387,205700.0,#1F78B4,aggregate,single,0.0,0.968,0.968,0.0,0.968,0.968,0.0,0.004859300330281258,0.004859300330281258,0.0,7.849730199901387,7.849730199901387,0.0,0.3104,0.3104,0.0,0.008,0.008,0.0,119.00826446280992,119.00826446280992,0.0,0.032,0.032,0.0,205700.0,205700.0
5000,25000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3122,1.0,1.0,,,,0.0,0.0048,292.8,0.009661401389166713,,,13.774792000185698,212500.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.009661401389166713,0.009661401389166713,0.0,13.774792000185698,13.774792000185698,0.0,0.3122,0.3122,0.0,0.0048,0.0048,0.0,292.8,292.8,0.0,0.0,0.0,0.0,212500.0,212500.0
5000,25000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.3524,0.984,0.984,,,,0.016,0.0042,125.0,0.005649098195135593,,,10.700300599914044,209100.0,#1F78B4,aggregate,single,0.0,0.984,0.984,0.0,0.984,0.984,0.0,0.005649098195135593,0.005649098195135593,0.0,10.700300599914044,10.700300599914044,0.0,0.3524,0.3524,0.0,0.0042,0.0042,0.0,125.0,125.0,0.0,0.016,0.016,0.0,209100.0,209100.0
